0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
1829.9933568456104,2517.3544466134776,1368.6566357016177,349.17308106108044,1465.1473448250488,4169.747971206866,1901.721837030499,2823.204831816922,3288.1942478309447,2398.8732547586287,2100.2739800291088,895.7705364020676,2623.045032775453,3600.6421734122187,1330.1717084090312,2299.982588093267,1051.094743772765,2270.029837542529,2764.282474517644,3285.455318832081,2135.712753325715,4057.818634393595,1027.1484069562125,3941.9159276918153,3606.05739119052,1461.0402176331588,2529.991364289492,1664.2534706590732,1864.0123230683048,750.3841832945425,2516.8538106281303,2527.792141856164,3352.259251876341,3072.4357352716743,3941.9159276918153,1814.3775664262253,2553.5420411674286,3226.9812613835456,2672.4271725009057,2561.598807487724,3346.9480962434604,2322.862694061832,915.302503396425,2758.6781456251647
1621.7082718346755,2479.362697525265,1340.573217512096,304.03431920826256,1310.3989836697956,4167.383547889564,1857.264241339712,2890.928505235612,3062.415114384464,2201.55332386119,2109.790498347323,856.4289494679383,2672.5664421065167,3682.809518880955,1201.06853051116,2252.220937553764,1055.2349655689727,2247.0978790000336,2834.352220876951,3184.2568718578204,1898.841772697563,4126.712077993221,1138.0048174645915,3769.6107030308312,3667.0921241724864,1425.331825902586,2530.775576014836,1678.9896850544549,1961.258734456913,684.909529116643,2558.010659057931,2640.570349602299,3166.9090145785067,3094.2773913621086,3769.6107030308312,1947.4707284416247,2582.971769721661,3362.539788990958,2695.5903057097185,2539.3753096490755,3413.1328734109484,2314.59565110666,877.4810430798448,2788.8130123250776
1452.683772692105,2455.9759545062534,1312.1689106086524,258.75659909166666,1126.0347051382614,4153.134496056814,1805.65432632372,2964.1744315799733,2849.3469190395404,2031.316928488268,2131.002449798679,815.912403946832,2683.4726701494114,3754.201454093551,1095.4299265256336,2213.087896001505,1057.364281997763,2233.154556735342,2879.042430197452,3100.603250229875,1687.1945392857392,4155.510148451278,1264.7874583556754,3560.4802974239806,3732.343756661925,1376.5096693016917,2533.770599961136,1693.4549970093085,2057.064821339187,645.813486732299,2608.716045674444,2762.81757841452,2978.106638521226,3118.107798403823,3560.4802974239806,2122.459636845345,2595.004802513671,3500.996493060624,2718.822616897773,2500.2380781997813,3484.884829603612,2309.381541820129,838.9371353186632,2820.6945108168884
1337.3323979398658,2441.0540896119287,1284.686765833132,208.5401623105652,941.5324725448384,4132.01943811311,1738.6878883257598,3042.625421455884,2665.5893851685746,1903.599029826482,2154.677735321153,774.3349124548422,2673.295690394514,3808.702139335782,1023.8777683090808,2179.969653658905,1057.1815113686962,2228.6837091019747,2892.542082224943,3034.1031527724213,1505.3307126525854,4150.230120864278,1387.0507967536764,3331.2163194772115,3801.575360673852,1311.5589925471347,2538.08627622062,1708.0562452596266,2143.118509090737,629.2345722646362,2666.312899580272,2876.174467225539,2796.1365121999497,3144.2547142043336,3331.2163194772115,2321.384555984048,2594.344085666993,3629.714813664421,2742.515851490248,2450.5889356053303,3561.8741177889874,2307.369260613508,800.1528341181468,2854.497460755348
1279.170215226524,2429.193427170941,1258.129678524328,152.9610410744267,787.3930300995085,4102.728297272195,1655.013307260847,3125.365280544696,2516.9278066356565,1818.5616009780947,2174.738856250281,731.6077313433107,2661.9949900861807,3842.5198737855926,991.7058953949,2150.4208944805696,1054.3857793608236,2232.430382938794,2875.8426403527683,2977.274640816629,1356.808476120807,4121.607518448678,1483.278832307309,3101.01699837472,3874.561035342887,1234.4377071800668,2543.5468615227965,1721.8141540752367,2213.445508056257,628.5466775520699,2727.1153085105825,2962.108938740457,2629.413016051393,3172.989445017584,3101.01699837472,2568.528417523116,2585.8593073709585,3737.00658002766,2767.305226098377,2397.3221935487472,3642.6152063852287,2308.569387240156,761.3290086970633,2890.1060777563384
1271.1412052135347,2417.5811969178444,1231.726321474785,95.34342604518292,686.3689585774287,4053.946677442808,1558.296821870324,3211.354313257946,2399.30000946923,1765.6533808104614,2188.666001769141,687.5716677324654,2667.6399739939634,3872.963485200056,997.4615279251212,2122.762570707863,1048.788054283414,2242.2749091035644,2836.190302070414,2918.768090917056,1242.150233111146,4081.5574620400334,1537.7578447325943,2886.0225219469016,3951.246533327872,1156.3696927532128,2550.502176722673,1732.376110108285,2266.831885818911,636.2487815612378,2788.100654199673,3008.0372143854083,2483.516260252415,3204.5092425325734,2886.0225219469016,2759.4050433004704,2574.197855833646,3815.383442608439,2793.998871763611,2346.258955866489,3723.260292179554,2312.8450111440875,722.3876713011118,2927.2196177255246
1299.0038844217795,2408.777609294372,1204.4899241211365,40.82413906965576,696.8718104079494,3969.375668191076,1453.6443584947078,3299.921202816341,2303.7643484107,1729.5963470029735,2196.8890575734995,642.1535423263006,2703.863154335648,3836.3153412036327,1033.846606662651,2096.268545703276,1040.3750631842804,2256.0448817917354,2784.343329687067,2848.021853946155,1157.481241054178,4040.2883981993896,1544.496923849052,2695.7151563880875,4031.422057579436,1092.8749622667956,2559.360644681859,1737.242722079587,2306.96369663685,645.6506210760638,2847.742415706988,3010.921225572555,2360.276945149209,3238.917618982646,2695.7151563880875,2921.9531080180004,2563.227688615505,3863.214536026817,2823.380698149825,2301.238077842712,3797.28555330936,2319.9623063535496,683.057014174399,2965.5753173452367
1345.8661044012306,2410.970527004874,1175.5625381611403,-5.86536250273366,703.4551488422719,3839.24946284789,1344.6693227720116,3391.0268998610472,2221.931571185892,1695.430258444699,2201.690168186271,595.4234374595915,2779.855772738347,3719.1932511150726,1090.1246637300208,2070.991986093397,1029.2668009357262,2272.0876787370903,2731.2694435422864,2759.1094951835867,1094.4610260342142,4004.6267778538986,1507.1849883952898,2532.1775726466817,4113.435980008198,1059.8065751758977,2570.314500531043,1734.9293985426634,2340.219653821012,651.9981107756009,2905.8785098795406,2976.8863173238447,2257.8978537639787,3276.2014532181847,2532.1775726466817,3044.478524827741,2555.560410002181,3884.348589763252,2855.960360789953,2263.962658740418,3857.1906394530415,2329.637083997912,642.9839149745451,3005.1103163639727
1396.2601894180248,2432.945241228762,1144.2749459593272,-41.927415646637655,728.0472513071986,3668.555340777272,1233.6343365794796,3485.362793311854,2148.4337385637045,1651.360250944561,2206.065859335337,547.5792793366704,2901.846596588613,3497.91219890035,1154.9690406068644,2047.463056807796,1014.8030134661368,2289.495632111286,2685.470563167035,2652.337538211611,1042.499859185928,3977.615850887236,1436.4229558222328,2391.4594246785123,4192.371976539772,1069.8671176752418,2583.337459370258,1725.2357461064485,2371.807823469876,652.8390806656967,2963.255005850205,2918.163929171912,2172.805975883652,3316.500264266508,2391.4594246785123,3119.666794179468,2552.4580277323885,3886.278232293747,2891.868164800236,2234.3657790555285,3897.1608077717856,2341.632420687709,601.895484286423,3045.964562930216
1438.8640749315175,2478.324518986654,1110.1632530786171,-66.99857826012703,739.2824148788147,3476.672920994008,1124.5386474965503,3583.7032463642504,2080.0769030502315,1590.5535246056302,2212.7919493007657,498.93148394881,3072.8797754189045,3185.8411523363666,1218.857428743705,2026.4274892997591,993.4045705526491,2308.048124664508,2651.7186478938065,2533.745051697824,993.2697729630204,3959.1045045663486,1346.3048178129152,2266.214511923645,4258.808181465857,1130.4234507238093,2598.3017724044075,1708.995170722012,2402.937768006338,647.7066004820583,3021.184934673316,2848.973298737135,2101.5737538235903,3360.3846046941385,2266.214511923645,3146.1910887169106,2554.213737562194,3877.757545362084,2930.962920538708,2211.245257121868,3914.9520106015175,2355.8967061635944,559.749534885784,3088.392690584484
1467.5542259777817,2544.1442094629806,1054.7749671664528,-82.78200843895047,718.7230408928745,3290.100511074361,1025.2711614610191,3684.976682400768,2013.5982632683435,1512.9530470634918,2223.8229690922144,449.8812754799189,3288.163814896918,2830.6777602734355,1275.4579597991903,2008.638995557644,958.512510144481,2328.017717008939,2631.138762514549,2413.080762775909,944.5309177901972,3875.1844224198976,1251.644302149647,2148.988914173872,4298.853946528503,1242.5896638655431,2615.093676444712,1687.8512466089578,2431.1200910706248,637.4641426316014,3081.156351265893,2781.744728282649,2041.146134189352,3408.561627455751,2148.988914173872,3129.1718149810868,2560.678477177479,3866.6788038323,2973.005745771968,2192.977205558584,3911.718144181952,2372.5704439828414,516.747057501502,3135.847000057429
1480.9833097639016,2623.125979871563,1017.1293892000502,-92.18935719887486,665.2777011369938,3132.9504737794086,945.9543961368312,3784.602282456066,1943.9622057654688,1425.6221688900846,2240.074672264767,401.82745690878846,3529.7497802960443,2492.9502240331467,1321.881379989859,1994.6824619282472,904.9679555762598,2349.914171397445,2622.0989077503173,2300.878667335765,900.1565592163072,3848.885741492048,1165.9759969722618,2035.1252677174705,4296.573103336315,1401.4835506304937,2567.206700068313,1664.0803680099043,2452.445941463102,623.6436925618364,3144.38800113958,2724.775489231556,1988.1156334974487,3461.4386825670827,2035.1252677174705,3078.807289272577,2571.472876454306,3858.6981434882414,3017.8377055829487,2178.0775271541365,3889.246832527567,2391.8468048362265,473.1749820493028,3202.8885975334947
