0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2525.680137877632,1894.5411595887424,2786.564014498228,3243.383447081987,1906.8939466474392,2365.372558794085,3903.204340842847,1198.776711253613,908.2437715442672,947.4802390390984,1348.2137814839482,834.9362619701544,2181.3178060415544,765.0128941371859,2340.5243848316336,2720.5410533373,783.2526192793578,3011.16783342738,2965.301331189521,2464.3309325629707,2867.703574028896,2040.6151424589664,2456.51856371437,1405.2984324841764,2842.2622038004474,2827.5377249069184,2251.055652323764,1215.663830857231,3956.8960388591886,3017.869338621957,2477.5091229149857,1927.4853754480423,2518.0258164463426,3917.8843607526,2998.9703902041933,2998.9703902041933,1936.2677598128687,1022.0733444533868,2648.0953160503223,2759.387219381185
2500.6472152423376,1788.3404628884816,2868.805730723715,3284.9564439254814,1999.1339600327813,2389.5138414282283,3860.840811964148,1226.7192246929878,953.1552352819828,939.749751745178,1327.255624874569,822.1453667593998,2096.799996635157,721.4339771120544,2303.471759656232,2807.9781322896506,751.7588421861258,3032.743511082357,3017.1912742294016,2596.2019442413903,2917.8576283988136,1934.7350719407343,2485.043339353074,1660.3737575112284,2884.25552098023,2885.8650586547365,2247.8174497001,961.8067195854272,3950.1797319424977,2939.8946562978226,2509.1970880704475,1949.5688091693223,2516.174913994388,4010.1561560472624,3003.6742492504577,3003.6742492504577,1913.1661426522392,1134.8898848813378,2600.00763573528,2745.766698681099
2482.229788044572,1743.112380066049,2930.123048677329,3331.4013180162046,2110.969704039951,2416.2510558062827,3794.378178912757,1252.8976591786611,994.3782176511502,929.6863668075152,1304.5492733936148,850.0667422375923,2034.86608437569,676.4704038490504,2263.440817172612,2885.324227573664,719.0004466848966,3056.29595250828,3076.1500693820835,2777.476414054073,2976.052145412052,1821.5781745634365,2515.567231059754,1916.4479632508585,2930.244005998001,2894.201698095152,2247.001956592565,750.8936436433787,3940.003700983003,2845.855324918384,2542.823935819522,1969.4335737544784,2519.083154272338,4086.917661195972,2998.0213205279115,2998.0213205279115,1890.759742456199,1251.6151076549097,2573.0425494138394,2726.7582812977707
2469.1204959814218,1765.4056284989722,2965.8562385824503,3383.1210194067767,2240.211269850144,2445.5153760928424,3698.703175011382,1275.7594832226252,1040.196774951221,917.5755309285368,1279.4817920057098,896.2928566582636,2003.7967473957424,630.4570054004275,2231.13564530129,2947.492469172046,685.0612565247134,3083.02856233728,3142.909393533861,2991.9065813329885,3041.8496609536223,1707.2540586299046,2548.5268830304576,2144.587021810657,2982.504289096686,2859.176440901725,2248.5831580207414,596.597434717959,3931.049804405782,2748.0331453016142,2578.379020828153,1986.433179728047,2525.68949725847,4143.146039445532,2993.247324539051,2993.247324539051,1887.976970068268,1367.3598454717671,2571.891641260256,2701.0849075866126
2459.8195912446954,1853.5860735755773,2975.4571001515683,3440.1186884889853,2379.884935923743,2477.1643508212464,3571.442266495021,1294.47847514225,1100.886011038261,903.71198975297,1251.4731281064371,941.6121417857512,2002.34117616894,583.7431484383728,2216.943942859888,2988.7951076892605,650.2900017377408,3113.787733640612,3217.5857191350738,3215.5877012287274,3112.8254210638515,1595.500630655955,2584.414454738996,2321.935957524104,3042.480762651542,2793.721643946272,2252.5925080309244,511.53913060851255,3926.093309837871,2657.2210173608137,2615.695095251327,1999.8798236388616,2535.0131764812068,4177.5063282228,2992.9957827992853,2992.9957827992853,1917.97775926298,1477.4983990811552,2597.587118679809,2669.328843136676
2453.0402910478124,1998.666767719421,2960.5776442626047,3501.970825543838,2518.086937549009,2510.953101061658,3415.1329214146604,1308.9156425636668,1184.025748029317,888.0798253128296,1220.0956930268394,973.2995188851336,2023.242924430756,537.1594850500815,2225.706373772768,3005.892804247896,616.0770258866239,3148.942929318231,3299.78151682326,3425.79909140918,3185.9609370893213,1489.6127746410432,2623.496908406676,2436.6427304576973,3110.9063249715173,2712.923180387393,2259.0697995529035,499.6136229435897,3926.032565663366,2580.7072546866284,2654.578413453455,2009.243493428852,2546.350973018576,4191.598063917139,2999.2804294955845,2999.2804294955845,1986.28097479249,1578.5308230768692,2648.218336084115,2633.4050873439087
2402.774651032483,2186.353196299224,2922.8948721143843,3567.9952056874963,2641.368221457968,2546.02562826368,3239.272870262359,1319.4821413235086,1291.2228353635587,869.5293218861216,1185.1642653342003,985.9268026523288,2057.029210539762,493.7521445107029,2255.1091877874405,2999.428307204053,587.6798578621951,3188.4796967264083,3388.904402424141,3605.86028068062,3258.8728935959016,1394.6865710742063,2665.705238679151,2489.4252246961923,3188.065388685802,2630.306105387491,2268.052844911556,551.7717143659424,3929.739635964641,2521.411507921115,2694.987137440517,2014.199216982644,2559.3624124381467,4186.111388662877,3012.6550624595966,3012.6550624595966,2092.0901496125225,1668.6463535988787,2720.057624653903,2595.85247022204
2393.997314814923,2401.004954366335,2862.694575289516,3637.627909815294,2738.732945829759,2579.571266908083,3059.6075699221465,1326.9169554057503,1417.9066825374048,845.6956177117625,1146.7737656722552,980.2391282075108,2095.337403930478,460.4170800213417,2297.669603612184,2973.814936292936,576.5618170226364,3232.2257207291136,3483.779390237615,3746.0742716435816,3330.3383695808648,1317.407974122313,2710.898380684277,2491.44650602043,3273.4936941721344,2555.5185741830583,2279.565143247022,648.4123222020833,3931.810333131438,2478.3444807237565,2737.133434722304,2014.596416822284,2573.990955527778,4156.823288721747,3032.385797686704,3032.385797686704,2229.099219200504,1747.9065579685166,2808.0552419164,2559.3245636105626
2386.411074908129,2630.473899528404,2779.3584244088065,3710.702722411198,2804.3999682919725,2606.088426280705,2893.222946458835,1331.9889069538503,1555.7587433742342,812.319941724219,1105.2406472383364,960.9409992155375,2133.487235943092,447.03550115008375,2344.1706843554907,2935.7638939326903,668.233951340771,3279.974183612101,3581.215385100576,3843.3355728991473,3400.329742378419,1263.5664304224267,2759.1853440699983,2459.927532823624,3364.7909401914258,2493.591249149741,2293.5629704290977,765.7140801538776,3918.579075618054,2447.866668912932,2781.396821522256,2010.437210560453,2590.3421735834045,4095.70030246784,3073.1972899009643,3073.1972899009643,2384.5686025315545,1817.899487009068,2905.826792913198,2526.121190075143
2380.138254884338,2866.997994298961,2673.724042313742,3787.015884298623,2839.336686086183,2619.098044812656,2752.1301096333736,1335.2471339623687,1696.0358219535024,777.2305774938682,1061.0173216463077,934.2497003728164,2171.0605781032814,463.094325007612,2386.853883213765,2892.3851371554656,735.2942790602237,3331.586025833962,3675.087420820404,3900.520567111976,3469.7697278685782,1235.6019538336843,2810.915047048841,2413.321453509455,3456.4561259699403,2445.421611699719,2309.93097570187,882.0394052243682,3868.257887881431,2425.220366124563,2828.1434936273376,2001.882875644367,2608.635807862423,3996.748219073894,3114.7460901957747,3114.7460901957747,2539.8467690985563,1880.8585801726983,3006.7204602396605,2497.744754190947
2375.5133569791924,3102.608754513584,2550.361371164164,3864.874649257388,2850.9480676635694,2614.632658474761,2639.8938423538784,1336.9240397426477,1833.5315416391493,712.1101497766533,1014.6338769930962,905.834948318042,2243.0117630049544,513.7138617553917,2421.3558704962043,2849.5934423099534,848.0711882041367,3387.1524384961253,3757.5885230062777,3925.1906880970646,3540.1119427285103,1231.6720502864998,2866.4169958956363,2367.3505283255563,3540.346934440885,2408.9818793124555,2328.61649896619,982.2108722306198,3759.235550529524,2405.9504193966072,2877.674294129084,1989.221867132976,2629.188677481975,3860.8782229471017,3191.787460912631,3191.787460912631,2674.6808742953435,1938.6552939512728,3105.8321543375805,2474.739696731649
2372.9767807250937,3324.360058294897,2417.914896490323,3939.809160604616,2850.104105274671,2594.276072696247,2552.9675635862563,1336.9519221700705,1970.879681508576,652.1036531701623,966.585588929334,879.5870698291853,2284.7237391149147,597.1991136189706,2446.9042925895005,2811.2906320254106,997.4519664322112,3446.9873868748045,3821.9694759083454,3927.5143121911287,3613.031394910436,1246.3160548915098,2925.947856311566,2332.617459971293,3607.341038203908,2380.849791657069,2349.7543889189656,1059.004266861469,3580.9233931129647,2386.87011966422,2930.3045232392915,1972.7525207407084,2652.314269076611,3696.288181566949,3319.9757818984453,3319.9757818984453,2773.2404726663067,1992.255872149195,3200.6780878739005,2456.851230701852
2372.9259006906223,3514.2122666032583,2287.589520979413,4005.232794756861,2846.634213877675,2565.712122792537,2484.5142307510623,1335.0792375295596,2117.6685056435126,627.8769604806041,917.1621140474742,857.2784013306407,2328.1103304211224,705.1999676184075,2465.3073064481778,2779.315210579479,1166.35645036223,3511.4954859444283,3864.823365773189,3917.959929909909,3690.353087203264,1272.0945447443437,2989.869005456136,2314.0031738034954,3647.2921731283855,2371.402694792371,2373.593103153101,1112.33224306274,3338.627470072505,2366.381202234997,2986.3624198363173,1952.6798242393309,2678.1212438231205,3515.4687492469748,3498.58141236372,3498.58141236372,2828.3715337981184,2042.2827782792149,3289.4686411481107,2443.334077271588
2375.626066089094,3653.210400715561,2170.553882978059,4054.8423727702416,2846.091175734588,2540.364915163357,2427.5749516507167,1331.0999210358154,2281.92409357527,657.7084807748349,866.3445900191107,838.7983947746311,2373.0608369061906,824.7058378640743,2479.67968766784,2753.785263872184,1335.901201734322,3581.0250982504085,3886.856920472557,3905.377398390941,3773.9318293068577,1301.45713311042,3058.631469995501,2311.5411329972103,3647.30733905404,2349.776959719627,2400.312228677368,1147.0014335828942,3050.7400972680307,2344.26476845134,3046.0878884655567,1929.116706370044,2652.845456547321,3331.444554079355,3710.318538249168,3710.318538249168,2842.3730578697696,2090.554724025899,3368.605741605292,2433.2849416746126
2381.231260132088,3726.8880569895055,2030.6818781878883,4084.926227012038,2849.3373717283234,2530.0359794280603,2376.3723834051734,1325.00412404375,2462.955004814673,737.9445985503623,813.8928407474689,822.7094116803655,2419.6872081604306,940.9216867693456,2493.368584871693,2733.6080667412007,1491.7760192156125,3655.058463824631,3892.220382425976,3895.7622442987786,3865.162591785717,1328.2466619178338,3132.677363794965,2322.086426224463,3593.099020695484,2328.8670580222465,2404.6130995643684,1169.9797615730697,2742.0969463074134,2321.246725240334,3109.6285635931845,1902.1199691476024,2673.735111316947,3154.822993978278,3929.9048448168833,3929.9048448168833,2824.73501387334,2141.387290947154,3431.9331460222493,2425.9259370548466
2389.8329765175454,3728.9734798341888,1960.8201086789727,4095.3820857559576,2854.1337921575378,2544.4752927622267,2326.512284877941,1316.8611200449136,2652.310936952017,848.3440662408398,759.5707257339384,807.0133223860687,2467.402837045154,1041.0366061361103,2509.1774038669864,2717.136476829306,1628.549155091577,3730.625627630759,3886.986668127291,3890.9312086447,3963.963023287959,1348.5015335816595,3212.488352466636,2341.112647763275,3474.694332821239,2308.2337821022534,2430.169742702888,1188.0480645229864,2436.834257447815,2298.546226059505,3177.065629831356,1871.690437943323,2696.2740341498925,2992.4575125727333,4132.750620952258,4132.750620952258,2788.403667515251,2201.3815230280243,3472.613212071942,2420.7725492686395
2401.4914134436667,3662.3247425432064,1914.0555325318287,4089.368495499106,2857.25149855148,2590.3130234539085,2274.753322977848,1306.6467636484358,2838.2508113455124,962.4894788976248,703.2854830260292,789.9109823480599,2514.6978084891666,1118.1586619235968,2528.9349216342607,2702.8219150338787,1750.1840353097527,3801.657182071824,3877.459287822393,3885.9411319614246,4055.524987869677,1360.5552650758875,3298.5953889420825,2364.229844127203,3291.591435223778,2288.234540021901,2457.8370176446524,1206.3069662846124,2152.3574966680967,2277.450636163117,3248.468984889784,1837.7834971402108,2720.132764874698,2848.1977862706863,4300.159731388538,4300.159731388538,2746.148237550291,2277.25657001991,3486.0484716408832,2417.6353386719275
2416.253632469814,3538.029150019004,1883.5189574716444,4072.066022212802,2856.191901066623,2671.09389962871,2218.1469616566205,1294.2665776408112,3007.844026930006,1057.2041641355108,645.1208486149421,770.2337232101208,2560.4664618466804,1173.2648453719935,2553.4706329667656,2689.6311953164386,1866.6568829880937,3860.580834585389,3868.827086353741,3867.724061451034,4161.010213926716,1364.6449532277093,3391.3909717507004,2388.185289793909,3053.781684651341,2269.6724837711376,2487.1789521324085,1227.5536735839069,1895.892603750192,2258.974954810428,3324.908878417892,1800.3754531615764,2745.33635966549,2724.9641774428824,4421.392773518986,4421.392773518986,2707.980764688556,2372.6165339636823,3471.760072604191,2416.512538267473
2434.0827098450136,3373.539376254129,1859.25800054192,4049.1638995365793,2850.074490005438,2787.535348251537,2153.0015422261795,1279.6181217050737,3147.308662452838,1118.211502492666,585.3619422396475,747.4925778571499,2605.9920440888395,1213.6503687052004,2582.8666183971154,2677.129408867276,1988.7952150650312,3901.098373133917,3864.42611027337,3819.9761322296017,4251.163479793303,1362.232318220693,3490.309213101072,2411.2463759418297,2779.4117262258856,2253.48232502492,2518.031027838232,1252.3697517039311,1665.1071762246509,2243.7058488045627,3410.4196189150725,1758.4388843419638,2772.347134758608,2626.076903536087,4494.041865998916,4494.041865998916,2679.889157384562,2485.709019262626,3433.525225352985,2417.5624354116303
2454.7436667347056,3189.454643569251,1830.8897623775188,4025.575342143824,2839.643517664459,2936.562261257357,2075.0435158496216,1281.3977485640885,3244.079846266658,1141.6552963681866,524.411799095212,721.7839834028091,2655.7155082993586,1248.933992546367,2616.676448918446,2665.348422710241,2123.783064720744,3920.291156658086,3865.6251791891136,3732.60759512555,4306.851085892843,1355.2397846371794,3592.2799079923293,2433.101554498147,2490.9448300997046,2240.451102998776,2550.619750951371,1279.698851875086,1453.9626943084031,2231.8308547687952,3511.2977943484093,1707.0900452227795,2801.96096226176,2554.4730403754406,4523.109441823596,4523.109441823596,2663.797441597016,2609.49191484694,3378.242144950116,2421.1507673239284
2477.838485225219,3005.312737508415,1790.1988415589692,4004.662652712369,2826.7219831506736,3109.736654010794,1980.9770937303208,1267.3566773583352,3290.633161391075,1132.3776945282625,462.58416809590767,693.6260895954845,2715.722637782701,1287.5417840729392,2654.089905420334,2654.6157508260458,2272.5222281260576,3919.211738686746,3872.183762658322,3607.269749683269,4305.794480546792,1345.4270889314107,3690.975030176424,2454.4923609907264,2210.651494341449,2231.0289773920504,2585.5936686631208,1307.616459811211,1261.1333709215287,2223.236540853832,3630.585875242179,1637.4261702498488,2835.0576046908213,2510.5205766691306,4518.788959910229,4518.788959910229,2658.4846611345533,2733.2267100076924,3314.174030606505,2427.7492465111186
2502.9995086202057,2811.8597242066216,1733.647106403494,3988.027684659687,2813.493245457777,3294.1154651093248,1870.139735079813,1258.6992426296752,3287.144388979527,1100.3636051375502,399.9903411099881,663.701526473885,2790.998847889391,1335.525300096513,2694.252223535298,2645.3911410044493,2429.088263424728,3902.1227358199294,3882.8569663782137,3454.9653191298785,4231.778835885749,1334.014651421425,3778.287700227052,2476.676511991821,1955.9090138851195,2225.345176895005,2623.975253302665,1334.0368370081785,1093.8829335066912,2217.5831383635914,3762.833368360994,1542.520006972225,2872.3200670896163,2490.11695212629,4493.506519378458,4493.506519378458,2660.9901706756323,2844.7291484509906,3249.10100024239,2437.715202438571
2530.0596685175747,2666.4372193489394,1664.0648518642,3975.757428528992,2801.867607241561,3475.9521466956694,1745.24050481269,1261.692969958079,3241.429414065856,1056.8644141531397,336.6758037647983,632.6852698943251,2883.6645537450886,1396.95334948625,2736.645892350788,2638.134991481797,2582.1914487681133,3874.983623797836,3895.413332623376,3289.6409285020563,4083.609960663136,1335.24682574011,3847.199055284093,2500.83123777051,1735.4858961502,2223.350463900955,2666.9743087879624,1357.2470866947351,964.4122589767614,2214.404129623738,3894.712482341082,1423.4768107651182,2914.075161970657,2484.3152656386246,4459.083318892234,4459.083318892234,2667.9744606240943,2933.352513480619,3188.910603769461,2451.143578454084
2559.492116183511,2554.3477883402884,1589.6829371086835,3966.931801572609,2793.1378408490964,3643.606929695218,1611.997165534248,1280.3522309260247,3166.624246142399,1011.3921440443742,272.8583862929256,601.9912234703097,2993.134937717624,1474.4368458400377,2781.222508854149,2633.187900391148,2718.2809415840425,3843.83425925824,3904.049314546985,3123.246188509259,3876.981339940949,1326.9830595489198,3894.0978587486215,2527.681003688376,1548.2728608518823,2224.8927052355884,2715.634258123353,1376.2237592065403,883.0162975380317,2213.273528790667,4010.382855817862,1289.3964535047,2960.342951066474,2480.4961852154483,4424.693398069974,4424.693398069974,2676.665626218408,2992.840413591628,3136.9525053804364,2467.8345475744745
2593.4030545259548,2477.0078048604832,1520.6228974960168,3960.1499552811047,2787.9485356136456,3787.8486282623744,1477.9218478879066,1314.0089932071314,3077.761303878857,970.1178045768283,208.9938264712225,576.2336786235205,3116.427985755322,1570.524227932353,2828.2259633176827,2630.648791826048,2825.4738239938924,3813.550684820741,3894.7855627375407,2964.318664255617,3638.991288708594,1322.6656917136916,3919.548115387204,2557.6110250497977,1385.3037873804187,2229.7271805071755,2770.6005454092,1390.6855836546708,853.1336159035534,2213.9401296958367,4097.3072905622985,1152.9989340723955,3011.0255626361736,2464.232013639192,4317.390701589733,4317.390701589733,2685.3056001515342,3022.60927813384,3094.0996543783235,2487.392327637456
2635.4791489183785,2429.8818542591766,1465.1091830546393,3952.6477574358087,2786.355505543519,3901.8376080514327,1350.765751915743,1357.0518881200032,2988.4466201865,935.5886075413282,145.64975219587086,565.2343727519631,3247.330731278262,1690.4371264558497,2877.964832596389,2630.418582066497,2897.4273809537103,3787.1972800320577,3845.697082737373,2818.417950249718,3399.8189384822026,1325.0412001373095,3927.6035584043248,2590.9338574547974,1234.2690927324406,2237.581705405679,2832.210512835807,1400.9109480683276,870.1092991047221,2216.360737608305,4149.73987504105,1025.7981330480343,3066.14620717234,2421.840924255412,4298.861924078157,4298.861924078157,2693.1951068958724,3027.155049357853,3059.3111236490577,2509.4002071569
2688.684350375979,2402.978647000177,1427.1772064888337,3936.499674548773,2787.91630401312,3982.225031413499,1237.132228430687,1400.731338120588,2908.543937214471,907.1809273319122,83.79291362546769,582.0251713494142,3376.414636023666,1823.7557825879312,2930.7659942549085,2632.447305299042,2936.3229718174216,3765.353421671743,3732.402050380298,2687.8671824280177,3185.7754340171978,1334.6559829251291,3924.271804523899,2627.7981551548014,1084.4308548615452,2248.2680714464323,2900.44111624519,1407.472123320367,922.9477729823402,2220.656066327781,4169.25145575053,914.88511456922,3126.0450297365087,2344.151018553128,4287.618858440103,4287.618858440103,2700.469474324972,3014.2115343214828,3030.4755248054344,2533.5280532699144
2753.008365095136,2383.3493800172982,1406.2624372120365,3896.091118850031,2792.053574739751,4030.08253298354,1141.7209898772037,1435.900138501277,2843.27806178992,881.7496127355157,26.226333632538623,675.9564213500589,3491.2800029776463,2008.434473416388,2987.61498930186,2636.9089520854363,2953.5541874849723,3744.231793299639,3529.90708341866,2570.3493874203573,3014.4868572293376,1349.4913665046342,3915.811590748264,2668.01401408412,930.757806779426,2261.7259980967992,2974.7226150183096,1453.4671905392038,997.4803157047468,2226.9836234493146,4162.979153976048,821.9627244834653,3191.345398202076,2230.085224064974,4281.431646112553,4281.431646112553,2707.7578174438577,2992.471846072707,3005.375460589984,2559.568305070193
2825.45892394408,2359.1100377556368,1398.2535656829302,3813.407836634253,2798.502157118891,4050.568885540727,1067.3191878272703,1455.7203551356129,2793.647034818615,854.8447402693248,-21.21300717078202,774.7111498653176,3573.934823890079,2219.406239867504,3051.5919826502954,2644.119190197602,2966.107259864742,3713.898071227787,3218.2865412842384,2458.122026323243,2891.825138074159,1365.9485626015285,3907.381237608474,2711.1528955948274,776.7691520696217,2277.96429129577,3054.249797340078,1457.517370114162,1079.6778499751165,2235.388466471121,4140.782947709586,744.279233691034,3262.696463443581,2087.3522139649285,4277.597504207216,4277.597504207216,2715.862645656124,2969.583667924373,2982.706580701477,2587.477452627413
2901.595697386637,2322.642320853676,1397.286488979545,3678.45099936176,2807.313182397348,4051.483280210301,1014.9366753437362,1458.0555638734122,2757.646684807852,822.7518681559666,-51.60653261802713,909.8203190027727,3601.114981432944,2438.3394854508647,3127.77571394634,2654.3124883642745,2988.59458690516,3660.135818326728,2801.6755778204006,2339.7547313638274,2811.79932871404,1380.1902339157054,3902.2973107256585,2756.671375963308,634.3263333076466,2290.122956824127,3138.545097898816,1459.3226152868506,1158.2784203824094,2245.7910030695684,4112.425697638015,676.6502044339882,3340.52254875359,1929.5039035414648,4273.773917931558,4273.773917931558,2725.513272257875,2950.891279849244,2962.7210614965697,2617.414666976781
2977.2799520023773,2271.125257143908,1397.5420133065268,3495.598225892896,2818.5376178630504,4041.3467971717137,983.6341771771496,1446.4586697476525,2731.722220910151,784.1231858424701,-61.68945146066221,1069.7561776903133,3553.92552244271,2642.5693440542013,3220.077209402777,2667.460020187722,3025.83298341017,3569.9848870860424,2320.100539844673,2204.5490209437726,2759.682048613682,1389.236926576507,3901.918580673167,2803.94070745125,519.2232917610004,2317.4548708539664,3227.6694881451863,1459.0043265336933,1226.235755661192,2258.1338536051403,4085.5263884686296,613.5822665391559,3424.662783485828,1771.550611404391,4268.438026447451,4268.438026447451,2737.214423306515,2939.0521587770863,2946.8946113021825,2649.72171700707
